route,origin,dest,n_flights,avg_arr_delay,avg_dep_delay,pct_arr_del15
PIA-ORD,PIA,ORD,144,22.20138888888889,25.395833333333332,0.2708333333333333
PIA-PGD,PIA,PGD,35,4.371428571428571,5.485714285714286,0.17142857142857143
PIA-PIE,PIA,PIE,27,-10.925925925925926,-1.8148148148148149,0.07407407407407407
PIA-SFB,PIA,SFB,17,2.6470588235294117,0.29411764705882354,0.29411764705882354
PIA-SRQ,PIA,SRQ,16,-27.875,-12.9375,0.0
PIB-IAH,PIB,IAH,58,-14.827586206896552,8.706896551724139,0.08620689655172414
PIB-MEI,PIB,MEI,41,-3.1951219512195124,35.73170731707317,0.17073170731707318
PIE-ABE,PIE,ABE,35,41.97142857142857,45.48571428571429,0.14285714285714285
PIE-ALB,PIE,ALB,20,-8.4,-2.5,0.05
PIE-ATW,PIE,ATW,28,-6.071428571428571,-0.5357142857142857,0.17857142857142858
PIE-AVL,PIE,AVL,72,0.9583333333333334,4.763888888888889,0.19444444444444445
PIE-BGR,PIE,BGR,29,-7.482758620689655,-0.9655172413793104,0.10344827586206896
PIE-BLV,PIE,BLV,19,1.4736842105263157,6.0,0.3157894736842105
PIE-BMI,PIE,BMI,16,-6.875,0.5625,0.0625
PIE-BNA,PIE,BNA,21,-3.0952380952380953,5.714285714285714,0.14285714285714285
PIE-CAK,PIE,CAK,16,-14.5,-2.6875,0.0625
PIE-CHA,PIE,CHA,17,21.352941176470587,21.0,0.29411764705882354
PIE-CID,PIE,CID,21,-20.0,-10.761904761904763,0.047619047619047616
PIE-CKB,PIE,CKB,9,128.66666666666666,134.0,0.2222222222222222
PIE-CVG,PIE,CVG,49,-6.571428571428571,-1.5510204081632653,0.12244897959183673
PIE-DAY,PIE,DAY,17,7.0,7.823529411764706,0.23529411764705882
PIE-DSM,PIE,DSM,19,18.63157894736842,23.473684210526315,0.47368421052631576
PIE-ELM,PIE,ELM,18,-12.61111111111111,-5.555555555555555,0.16666666666666666
PIE-EYW,PIE,EYW,18,-8.222222222222221,-0.7777777777777778,0.05555555555555555
PIE-FAR,PIE,FAR,17,-2.3529411764705883,10.882352941176471,0.11764705882352941
PIE-FNT,PIE,FNT,41,11.121951219512194,13.804878048780488,0.3170731707317073
PIE-FSD,PIE,FSD,17,-11.647058823529411,-8.941176470588236,0.11764705882352941
PIE-FWA,PIE,FWA,25,-3.44,2.4,0.2
PIE-GRR,PIE,GRR,65,18.215384615384615,20.23076923076923,0.3230769230769231
PIE-GSO,PIE,GSO,7,1.8571428571428572,3.5714285714285716,0.2857142857142857
PIE-GSP,PIE,GSP,17,-8.176470588235293,-4.705882352941177,0.058823529411764705
PIE-HGR,PIE,HGR,17,-3.3529411764705883,-1.2941176470588236,0.11764705882352941
PIE-HTS,PIE,HTS,17,-3.176470588235294,0.058823529411764705,0.11764705882352941
PIE-IAG,PIE,IAG,21,0.8571428571428571,2.380952380952381,0.09523809523809523
PIE-IND,PIE,IND,29,3.2413793103448274,12.206896551724139,0.2413793103448276
PIE-LCK,PIE,LCK,19,-9.210526315789474,-4.842105263157895,0.05263157894736842
PIE-LEX,PIE,LEX,20,-11.1,-5.85,0.1
PIE-MCI,PIE,MCI,5,12.4,12.6,0.2
PIE-MDT,PIE,MDT,19,-16.57894736842105,-8.736842105263158,0.0
PIE-MEM,PIE,MEM,7,10.714285714285714,12.0,0.2857142857142857
PIE-MLI,PIE,MLI,12,-5.583333333333333,1.9166666666666667,0.08333333333333333
PIE-OMA,PIE,OMA,19,-7.684210526315789,-2.736842105263158,0.10526315789473684
PIE-PBG,PIE,PBG,21,-8.714285714285714,-5.190476190476191,0.19047619047619047
PIE-PIA,PIE,PIA,27,-6.925925925925926,-0.9629629629629629,0.037037037037037035
PIE-PIT,PIE,PIT,18,17.833333333333332,22.666666666666668,0.3333333333333333
PIE-PVU,PIE,PVU,2,36.5,37.0,1.0
PIE-RFD,PIE,RFD,20,-11.05,-6.85,0.1
PIE-RIC,PIE,RIC,7,-14.714285714285714,-7.571428571428571,0.0
PIE-ROA,PIE,ROA,19,-4.315789473684211,-2.9473684210526314,0.10526315789473684
PIE-SBN,PIE,SBN,20,-7.25,-8.2,0.05
PIE-SDF,PIE,SDF,17,-2.8823529411764706,0.0,0.11764705882352941
PIE-SGF,PIE,SGF,20,12.85,13.9,0.2
PIE-SWF,PIE,SWF,17,1.9411764705882353,7.352941176470588,0.11764705882352941
PIE-SYR,PIE,SYR,27,4.0,4.037037037037037,0.18518518518518517
PIE-TOL,PIE,TOL,21,-4.428571428571429,2.619047619047619,0.047619047619047616
PIE-TRI,PIE,TRI,7,16.857142857142858,12.142857142857142,0.42857142857142855
PIE-TUL,PIE,TUL,9,16.444444444444443,7.111111111111111,0.3333333333333333
PIE-TVC,PIE,TVC,17,-7.588235294117647,-1.1764705882352942,0.058823529411764705
PIE-TYS,PIE,TYS,47,42.91489361702128,45.148936170212764,0.3191489361702128
PIE-USA,PIE,USA,37,7.1891891891891895,7.864864864864865,0.21621621621621623
PIE-XNA,PIE,XNA,17,-11.882352941176471,-12.117647058823529,0.0
PIH-SLC,PIH,SLC,120,-6.116666666666666,-3.8333333333333335,0.09166666666666666
PIT-ATL,PIT,ATL,384,-3.5494791666666665,4.286458333333333,0.13802083333333334
PIT-AUS,PIT,AUS,59,-6.101694915254237,3.2542372881355934,0.1864406779661017
PIT-BNA,PIT,BNA,131,-7.534351145038168,1.8778625954198473,0.11450381679389313
PIT-BOS,PIT,BOS,273,1.304029304029304,5.549450549450549,0.1978021978021978
PIT-BWI,PIT,BWI,182,-8.313186813186814,0.4010989010989011,0.10989010989010989
PIT-CHS,PIT,CHS,4,-6.75,8.0,0.0
PIT-CLT,PIT,CLT,288,3.2256944444444446,10.104166666666666,0.1875
PIT-DAL,PIT,DAL,53,-14.471698113207546,-0.09433962264150944,0.09433962264150944
PIT-DCA,PIT,DCA,267,-2.400749063670412,4.119850187265918,0.149812734082397
PIT-DEN,PIT,DEN,231,-5.887445887445887,7.909090909090909,0.14285714285714285
PIT-DFW,PIT,DFW,233,11.124463519313304,18.373390557939913,0.26180257510729615
PIT-DTW,PIT,DTW,178,-7.134831460674158,0.6348314606741573,0.0898876404494382
PIT-EWR,PIT,EWR,369,-15.254742547425474,0.8699186991869918,0.08672086720867209
PIT-EYW,PIT,EYW,17,-8.411764705882353,-7.117647058823529,0.11764705882352941
PIT-FLL,PIT,FLL,184,6.663043478260869,8.467391304347826,0.30434782608695654
PIT-HOU,PIT,HOU,52,-0.17307692307692307,9.961538461538462,0.25
PIT-IAD,PIT,IAD,103,-10.844660194174757,-4.116504854368932,0.06796116504854369
PIT-IAH,PIT,IAH,67,15.059701492537313,17.17910447761194,0.1791044776119403
PIT-JAX,PIT,JAX,10,-3.9,-6.3,0.3
PIT-JFK,PIT,JFK,284,-12.950704225352112,-4.024647887323944,0.07042253521126761
PIT-LAS,PIT,LAS,120,-8.4,7.908333333333333,0.15833333333333333
PIT-LAX,PIT,LAX,54,-3.314814814814815,17.09259259259259,0.2222222222222222
PIT-LGA,PIT,LGA,489,-1.5276073619631902,5.427402862985685,0.11860940695296524
PIT-MCO,PIT,MCO,425,6.5458823529411765,9.491764705882353,0.2447058823529412
PIT-MDW,PIT,MDW,168,-4.648809523809524,3.6607142857142856,0.1130952380952381
PIT-MIA,PIT,MIA,160,4.85,7.4125,0.25
PIT-MLB,PIT,MLB,17,-13.235294117647058,-6.647058823529412,0.058823529411764705
PIT-MSP,PIT,MSP,149,-11.731543624161073,1.516778523489933,0.10738255033557047
PIT-ORD,PIT,ORD,418,-6.6124401913875595,1.7535885167464116,0.10047846889952153
PIT-PBI,PIT,PBI,17,8.941176470588236,19.941176470588236,0.23529411764705882
PIT-PGD,PIT,PGD,20,-7.3,-6.05,0.15
PIT-PHL,PIT,PHL,134,46.41044776119403,49.37313432835821,0.20149253731343283
PIT-PHX,PIT,PHX,120,10.7,22.966666666666665,0.2
PIT-PIE,PIT,PIE,18,12.88888888888889,20.72222222222222,0.3888888888888889
PIT-RDU,PIT,RDU,111,-9.837837837837839,-4.216216216216216,0.07207207207207207
PIT-RSW,PIT,RSW,102,9.382352941176471,7.745098039215686,0.27450980392156865
PIT-SAV,PIT,SAV,3,-8.666666666666666,-5.666666666666667,0.0
PIT-SEA,PIT,SEA,52,-20.673076923076923,-2.1346153846153846,0.1346153846153846
PIT-SFB,PIT,SFB,17,-4.529411764705882,7.470588235294118,0.17647058823529413
PIT-SFO,PIT,SFO,60,31.416666666666668,44.75,0.35
PIT-SRQ,PIT,SRQ,27,-3.3703703703703702,0.6666666666666666,0.18518518518518517
PIT-STL,PIT,STL,59,2.016949152542373,5.9491525423728815,0.13559322033898305
PIT-TPA,PIT,TPA,172,3.6569767441860463,9.255813953488373,0.21511627906976744
PLN-DTW,PLN,DTW,90,7.333333333333333,23.566666666666666,0.17777777777777778
PNS-ATL,PNS,ATL,332,-11.44277108433735,-2.4819277108433737,0.030120481927710843
PNS-BNA,PNS,BNA,117,-3.8290598290598292,7.145299145299146,0.07692307692307693
PNS-CLT,PNS,CLT,285,21.29122807017544,23.90877192982456,0.22456140350877193
PNS-DAL,PNS,DAL,61,1.0819672131147542,4.311475409836065,0.16393442622950818
PNS-DCA,PNS,DCA,132,1.3106060606060606,5.704545454545454,0.1590909090909091
PNS-DEN,PNS,DEN,36,5.138888888888889,11.444444444444445,0.25
PNS-DFW,PNS,DFW,232,28.650862068965516,28.280172413793103,0.27586206896551724
PNS-FLL,PNS,FLL,49,3.857142857142857,6.448979591836735,0.20408163265306123
PNS-HOU,PNS,HOU,60,-1.95,8.166666666666666,0.11666666666666667
PNS-IAH,PNS,IAH,106,14.849056603773585,22.462264150943398,0.12264150943396226
PNS-LGA,PNS,LGA,58,11.120689655172415,21.96551724137931,0.13793103448275862
PNS-MCO,PNS,MCO,61,20.229508196721312,24.19672131147541,0.2786885245901639
PNS-MIA,PNS,MIA,134,-0.31343283582089554,2.6791044776119404,0.13432835820895522
PNS-ORD,PNS,ORD,66,1.9848484848484849,7.712121212121212,0.16666666666666666
PPG-HNL,PPG,HNL,19,5.315789473684211,7.105263157894737,0.3157894736842105
PRC-DEN,PRC,DEN,60,18.483333333333334,21.833333333333332,0.3
PRC-LAX,PRC,LAX,58,31.75862068965517,33.13793103448276,0.15517241379310345
PSC-AZA,PSC,AZA,27,17.074074074074073,9.925925925925926,0.25925925925925924
PSC-DEN,PSC,DEN,121,2.1818181818181817,6.099173553719008,0.14049586776859505
PSC-LAS,PSC,LAS,19,11.68421052631579,14.578947368421053,0.2631578947368421
PSC-MSP,PSC,MSP,59,4.932203389830509,12.135593220338983,0.13559322033898305
PSC-PHX,PSC,PHX,15,-12.0,-3.066666666666667,0.0
PSC-SEA,PSC,SEA,226,7.323008849557522,14.336283185840708,0.2079646017699115
PSC-SFO,PSC,SFO,81,35.925925925925924,35.160493827160494,0.3950617283950617
PSC-SLC,PSC,SLC,164,12.987804878048781,16.628048780487806,0.15853658536585366
PSE-JFK,PSE,JFK,59,3.9491525423728815,10.59322033898305,0.15254237288135594
PSE-MCO,PSE,MCO,116,4.344827586206897,3.6982758620689653,0.23275862068965517
PSG-JNU,PSG,JNU,56,-1.625,-0.5178571428571429,0.17857142857142858
PSG-WRG,PSG,WRG,56,-4.732142857142857,-6.107142857142857,0.17857142857142858
PSM-PGD,PSM,PGD,31,68.09677419354838,77.45161290322581,0.2903225806451613
PSM-SFB,PSM,SFB,26,-22.615384615384617,-7.653846153846154,0.07692307692307693
PSP-ATL,PSP,ATL,60,-1.1333333333333333,9.7,0.08333333333333333
PSP-AUS,PSP,AUS,28,15.964285714285714,16.964285714285715,0.32142857142857145
PSP-BLI,PSP,BLI,22,12.772727272727273,18.454545454545453,0.3181818181818182
PSP-BOI,PSP,BOI,2,-15.5,-1.0,0.0
PSP-DAL,PSP,DAL,53,2.7169811320754715,4.962264150943396,0.1320754716981132
PSP-DEN,PSP,DEN,290,2.9793103448275864,13.386206896551725,0.1310344827586207
PSP-DFW,PSP,DFW,196,1.7346938775510203,7.076530612244898,0.14795918367346939
PSP-IAH,PSP,IAH,60,7.316666666666666,17.183333333333334,0.15
PSP-JFK,PSP,JFK,55,11.618181818181819,14.927272727272728,0.32727272727272727
PSP-LAS,PSP,LAS,123,7.666666666666667,12.78048780487805,0.18699186991869918
PSP-LAX,PSP,LAX,61,0.4098360655737705,1.1967213114754098,0.16393442622950818
PSP-MSP,PSP,MSP,103,-2.5825242718446604,7.242718446601942,0.14563106796116504
PSP-OAK,PSP,OAK,105,6.20952380952381,8.219047619047618,0.22857142857142856
PSP-ORD,PSP,ORD,118,-3.7457627118644066,4.279661016949152,0.11864406779661017
PSP-PDX,PSP,PDX,118,3.4661016949152543,6.1440677966101696,0.1864406779661017
PSP-PHX,PSP,PHX,272,7.4963235294117645,5.860294117647059,0.14705882352941177
PSP-SEA,PSP,SEA,357,-4.366946778711484,3.1876750700280114,0.13445378151260504
PSP-SFO,PSP,SFO,435,24.822988505747126,22.386206896551723,0.4114942528735632
PSP-SJC,PSP,SJC,59,-2.983050847457627,6.203389830508475,0.15254237288135594
PSP-SLC,PSP,SLC,178,8.213483146067416,16.39325842696629,0.12921348314606743
PSP-SMF,PSP,SMF,89,4.348314606741573,6.46067415730337,0.14606741573033707
PVD-ATL,PVD,ATL,147,-1.3129251700680271,11.122448979591837,0.12244897959183673
PVD-BNA,PVD,BNA,7,-3.4285714285714284,-5.857142857142857,0.2857142857142857
PVD-BWI,PVD,BWI,261,-7.0,3.2950191570881224,0.09195402298850575
PVD-CLT,PVD,CLT,183,16.51366120218579,24.333333333333332,0.20218579234972678
PVD-DCA,PVD,DCA,357,-1.0560224089635855,5.8543417366946775,0.16806722689075632
PVD-DTW,PVD,DTW,116,12.75,23.396551724137932,0.20689655172413793
PVD-FLL,PVD,FLL,72,2.6805555555555554,1.4861111111111112,0.2222222222222222
PVD-IAD,PVD,IAD,7,7.428571428571429,20.285714285714285,0.2857142857142857
PVD-LGA,PVD,LGA,98,-6.142857142857143,-1.3265306122448979,0.09183673469387756
PVD-MCO,PVD,MCO,244,8.995901639344263,13.323770491803279,0.22950819672131148
PVD-MDW,PVD,MDW,57,-1.2982456140350878,13.526315789473685,0.14035087719298245
PVD-ORD,PVD,ORD,89,-2.955056179775281,6.382022471910112,0.14606741573033707
PVD-PBI,PVD,PBI,47,6.9361702127659575,17.574468085106382,0.3404255319148936
PVD-PGD,PVD,PGD,23,12.0,24.17391304347826,0.2608695652173913
PVD-PHL,PVD,PHL,53,7.981132075471698,8.320754716981131,0.20754716981132076
PVD-RSW,PVD,RSW,20,10.75,10.4,0.4
PVD-TPA,PVD,TPA,59,0.423728813559322,9.94915254237288,0.11864406779661017
PVU-AUS,PVU,AUS,17,-17.235294117647058,-1.7647058823529411,0.058823529411764705
PVU-AZA,PVU,AZA,99,-3.414141414141414,5.434343434343434,0.1111111111111111
PVU-BNA,PVU,BNA,17,-3.7058823529411766,-2.8823529411764706,0.11764705882352941
PVU-HOU,PVU,HOU,16,7.1875,29.4375,0.1875
PVU-LAS,PVU,LAS,17,30.176470588235293,39.64705882352941,0.29411764705882354
PVU-LAX,PVU,LAX,2,58.5,53.0,0.5
PVU-MDW,PVU,MDW,7,-1.2857142857142858,-6.571428571428571,0.2857142857142857
PVU-PDX,PVU,PDX,17,-8.823529411764707,-3.235294117647059,0.058823529411764705
PVU-PHX,PVU,PHX,17,-4.647058823529412,-0.4117647058823529,0.23529411764705882
PVU-PIE,PVU,PIE,2,24.5,33.0,1.0
PVU-SAN,PVU,SAN,17,-1.2352941176470589,-2.9411764705882355,0.17647058823529413
PVU-SFB,PVU,SFB,17,-21.470588235294116,-2.5294117647058822,0.058823529411764705
PVU-SNA,PVU,SNA,74,-12.527027027027026,-3.135135135135135,0.06756756756756757
PWM-ATL,PWM,ATL,59,-11.220338983050848,9.847457627118644,0.0847457627118644
PWM-BWI,PWM,BWI,169,-1.3846153846153846,11.254437869822485,0.14201183431952663
PWM-CLT,PWM,CLT,60,92.46666666666667,107.98333333333333,0.15
PWM-DCA,PWM,DCA,208,6.841346153846154,14.04326923076923,0.18269230769230768
PWM-DTW,PWM,DTW,56,-9.642857142857142,4.267857142857143,0.08928571428571429
PWM-EWR,PWM,EWR,62,-13.548387096774194,-0.8387096774193549,0.04838709677419355
PWM-IAD,PWM,IAD,65,-3.5538461538461537,0.6615384615384615,0.1076923076923077
PWM-JFK,PWM,JFK,104,8.798076923076923,16.634615384615383,0.19230769230769232
PWM-LGA,PWM,LGA,157,-0.9681528662420382,9.127388535031848,0.14012738853503184
PWM-MCO,PWM,MCO,70,-15.228571428571428,1.0,0.14285714285714285
PWM-ORD,PWM,ORD,58,-20.82758620689655,-6.655172413793103,0.034482758620689655
PWM-PHL,PWM,PHL,59,4.593220338983051,16.152542372881356,0.1864406779661017
RAP-AZA,RAP,AZA,28,36.92857142857143,42.285714285714285,0.21428571428571427
RAP-DEN,RAP,DEN,240,5.7875,14.9625,0.2
RAP-DFW,RAP,DFW,118,31.466101694915253,38.32203389830509,0.19491525423728814
RAP-LAS,RAP,LAS,18,25.0,18.27777777777778,0.2222222222222222
RAP-MSP,RAP,MSP,162,14.598765432098766,22.438271604938272,0.16666666666666666
RDD-LAX,RDD,LAX,60,2.95,9.116666666666667,0.11666666666666667
RDD-SFO,RDD,SFO,119,-6.714285714285714,2.563025210084034,0.10084033613445378
RDM-DEN,RDM,DEN,114,34.56140350877193,40.1578947368421,0.2719298245614035
RDM-LAX,RDM,LAX,88,32.375,30.522727272727273,0.2840909090909091
RDM-PHX,RDM,PHX,142,32.901408450704224,36.70422535211268,0.18309859154929578
RDM-SAN,RDM,SAN,35,30.685714285714287,20.485714285714284,0.45714285714285713
RDM-SEA,RDM,SEA,264,21.178030303030305,20.386363636363637,0.21212121212121213
RDM-SFO,RDM,SFO,148,78.9054054054054,78.29729729729729,0.527027027027027
RDM-SLC,RDM,SLC,120,23.425,22.883333333333333,0.25833333333333336
RDU-ATL,RDU,ATL,705,-1.5957446808510638,6.4822695035460995,0.1347517730496454
RDU-AUS,RDU,AUS,127,5.149606299212598,6.511811023622047,0.2125984251968504
RDU-BNA,RDU,BNA,322,-1.2857142857142858,4.248447204968944,0.12732919254658384
RDU-BOS,RDU,BOS,356,10.157303370786517,17.735955056179776,0.2247191011235955
RDU-BWI,RDU,BWI,286,-4.3321678321678325,3.993006993006993,0.11538461538461539
RDU-CLT,RDU,CLT,582,4.221649484536083,11.338487972508592,0.1872852233676976
RDU-CVG,RDU,CVG,101,2.0297029702970297,3.6633663366336635,0.13861386138613863
RDU-DAL,RDU,DAL,65,8.476923076923077,12.353846153846154,0.3076923076923077
RDU-DCA,RDU,DCA,441,4.854875283446712,4.798185941043084,0.20861678004535147
RDU-DEN,RDU,DEN,277,3.0866425992779782,13.025270758122744,0.18050541516245489
RDU-DFW,RDU,DFW,332,7.105421686746988,13.418674698795181,0.21686746987951808
RDU-DTW,RDU,DTW,197,0.16243654822335024,7.3604060913705585,0.116751269035533
RDU-EWR,RDU,EWR,383,-3.6684073107049606,6.310704960835509,0.14882506527415143
RDU-FLL,RDU,FLL,247,8.93927125506073,11.17004048582996,0.26720647773279355
RDU-HOU,RDU,HOU,20,-1.85,-2.5,0.15
RDU-IAD,RDU,IAD,108,-6.592592592592593,-2.537037037037037,0.07407407407407407
RDU-IAH,RDU,IAH,119,1.504201680672269,6.38655462184874,0.1092436974789916
RDU-JFK,RDU,JFK,578,3.633217993079585,10.944636678200691,0.18339100346020762
RDU-LAS,RDU,LAS,38,15.763157894736842,22.210526315789473,0.23684210526315788
RDU-LAX,RDU,LAX,109,-1.0,10.137614678899082,0.22018348623853212
RDU-LGA,RDU,LGA,593,10.54131534569983,15.96964586846543,0.18043844856661045
RDU-MCO,RDU,MCO,441,9.603174603174603,10.62358276643991,0.2290249433106576
RDU-MDW,RDU,MDW,153,-3.235294117647059,5.281045751633987,0.12418300653594772
RDU-MIA,RDU,MIA,374,11.692513368983958,11.684491978609625,0.26737967914438504
RDU-MSP,RDU,MSP,152,-13.848684210526315,0.4407894736842105,0.046052631578947366
RDU-ORD,RDU,ORD,429,3.4125874125874125,7.7972027972027975,0.17016317016317017
RDU-PHL,RDU,PHL,317,7.305993690851735,12.369085173501578,0.14511041009463724
RDU-PHX,RDU,PHX,61,5.180327868852459,5.081967213114754,0.22950819672131148
RDU-PIT,RDU,PIT,111,-11.531531531531531,-3.369369369369369,0.07207207207207207
RDU-SEA,RDU,SEA,109,-9.192660550458715,8.311926605504587,0.14678899082568808
RDU-SFO,RDU,SFO,80,2.625,11.8,0.2
RDU-SJU,RDU,SJU,112,14.1875,19.392857142857142,0.20535714285714285
RDU-SLC,RDU,SLC,60,0.08333333333333333,10.25,0.2
RDU-STL,RDU,STL,61,-2.4262295081967213,1.8360655737704918,0.11475409836065574
RDU-TPA,RDU,TPA,150,3.3266666666666667,5.473333333333334,0.18666666666666668
RFD-AZA,RFD,AZA,23,-17.0,1.0,0.08695652173913043
RFD-LAS,RFD,LAS,18,-3.3333333333333335,4.277777777777778,0.2222222222222222
RFD-PGD,RFD,PGD,29,46.310344827586206,51.758620689655174,0.3103448275862069
RFD-PIE,RFD,PIE,20,1.7,0.5,0.25
RFD-SFB,RFD,SFB,18,-5.277777777777778,1.0555555555555556,0.1111111111111111
RFD-SRQ,RFD,SRQ,20,-8.9,-0.6,0.1
RHI-MSP,RHI,MSP,118,-8.983050847457626,4.3559322033898304,0.1016949152542373
RIC-ATL,RIC,ATL,488,-6.493852459016393,1.5245901639344261,0.11475409836065574
RIC-BNA,RIC,BNA,19,-20.36842105263158,2.210526315789474,0.15789473684210525
RIC-BOS,RIC,BOS,231,12.203463203463203,14.164502164502165,0.2510822510822511
RIC-CLT,RIC,CLT,356,6.719101123595506,13.07865168539326,0.18258426966292135
RIC-DEN,RIC,DEN,111,-1.945945945945946,4.315315315315315,0.2072072072072072
RIC-DFW,RIC,DFW,157,19.73248407643312,22.97452229299363,0.2929936305732484
RIC-DTW,RIC,DTW,148,18.763513513513512,28.256756756756758,0.1891891891891892
RIC-FLL,RIC,FLL,120,16.908333333333335,18.683333333333334,0.26666666666666666
RIC-IAH,RIC,IAH,59,-3.9322033898305087,-2.1864406779661016,0.11864406779661017
RIC-JFK,RIC,JFK,112,13.9375,20.446428571428573,0.16964285714285715
RIC-LAS,RIC,LAS,31,-0.0967741935483871,6.548387096774194,0.25806451612903225
RIC-LGA,RIC,LGA,299,8.993311036789297,5.531772575250836,0.2809364548494983
RIC-MCO,RIC,MCO,125,22.048,24.984,0.328
RIC-MDW,RIC,MDW,67,2.014925373134328,9.283582089552239,0.208955223880597
RIC-MIA,RIC,MIA,105,12.333333333333334,12.542857142857143,0.1619047619047619
RIC-ORD,RIC,ORD,77,0.8311688311688312,3.909090909090909,0.19480519480519481
RIC-PGD,RIC,PGD,17,-4.0,4.235294117647059,0.23529411764705882
RIC-PIE,RIC,PIE,7,-16.142857142857142,-6.285714285714286,0.0
RIC-RSW,RIC,RSW,18,6.055555555555555,2.888888888888889,0.2222222222222222
RIC-SFB,RIC,SFB,17,44.05882352941177,50.23529411764706,0.17647058823529413
RIC-TPA,RIC,TPA,23,7.478260869565218,19.82608695652174,0.21739130434782608
RIW-DEN,RIW,DEN,72,6.902777777777778,8.902777777777779,0.1388888888888889
RKS-DEN,RKS,DEN,76,-0.6973684210526315,5.394736842105263,0.13157894736842105
RNO-AUS,RNO,AUS,6,9.666666666666666,-1.5,0.16666666666666666
RNO-BUR,RNO,BUR,60,-5.733333333333333,4.9,0.1
RNO-DAL,RNO,DAL,8,6.375,9.125,0.125
RNO-DEN,RNO,DEN,364,9.942307692307692,18.175824175824175,0.1565934065934066
RNO-DFW,RNO,DFW,193,6.020725388601036,12.538860103626943,0.22279792746113988
RNO-IAH,RNO,IAH,9,5.222222222222222,19.666666666666668,0.2222222222222222
RNO-JFK,RNO,JFK,18,71.22222222222223,70.22222222222223,0.2777777777777778
RNO-LAS,RNO,LAS,617,5.277147487844409,10.108589951377633,0.1880064829821718
RNO-LAX,RNO,LAX,397,-4.365239294710327,3.3073047858942064,0.0982367758186398
RNO-LGB,RNO,LGB,120,2.65,9.125,0.18333333333333332
RNO-OAK,RNO,OAK,105,-1.3142857142857143,4.20952380952381,0.11428571428571428
RNO-ORD,RNO,ORD,12,-3.0833333333333335,-1.0833333333333333,0.08333333333333333
RNO-PDX,RNO,PDX,42,26.595238095238095,26.38095238095238,0.2619047619047619
RNO-PHX,RNO,PHX,353,6.776203966005665,14.181303116147308,0.1048158640226629
RNO-SAN,RNO,SAN,127,8.338582677165354,10.968503937007874,0.1889763779527559
RNO-SEA,RNO,SEA,46,7.913043478260869,11.91304347826087,0.1956521739130435
RNO-SFO,RNO,SFO,224,30.517857142857142,30.513392857142858,0.42410714285714285
RNO-SJC,RNO,SJC,60,11.466666666666667,16.8,0.26666666666666666
RNO-SLC,RNO,SLC,183,7.0710382513661205,15.666666666666666,0.17486338797814208
ROA-ATL,ROA,ATL,171,8.415204678362572,16.672514619883042,0.14619883040935672
ROA-CLT,ROA,CLT,73,13.753424657534246,17.21917808219178,0.2876712328767123
ROA-LGA,ROA,LGA,93,7.688172043010753,7.32258064516129,0.17204301075268819
ROA-ORD,ROA,ORD,97,27.577319587628867,24.15463917525773,0.24742268041237114
ROA-PIE,ROA,PIE,19,1.1578947368421053,9.631578947368421,0.21052631578947367
ROA-SFB,ROA,SFB,17,10.0,14.470588235294118,0.35294117647058826
ROC-ATL,ROC,ATL,148,2.391891891891892,14.77027027027027,0.17567567567567569
ROC-BWI,ROC,BWI,184,-1.3858695652173914,9.353260869565217,0.13043478260869565
ROC-CLT,ROC,CLT,178,16.48314606741573,21.719101123595507,0.2247191011235955
ROC-DCA,ROC,DCA,162,0.41975308641975306,7.574074074074074,0.16049382716049382
ROC-DTW,ROC,DTW,174,5.166666666666667,17.99425287356322,0.22413793103448276
ROC-EWR,ROC,EWR,75,2.0933333333333333,10.866666666666667,0.12
ROC-IAD,ROC,IAD,46,2.369565217391304,3.739130434782609,0.21739130434782608
ROC-JFK,ROC,JFK,231,15.705627705627705,23.051948051948052,0.2683982683982684
ROC-LGA,ROC,LGA,144,-2.6458333333333335,7.069444444444445,0.18055555555555555
ROC-MCO,ROC,MCO,113,19.309734513274336,23.212389380530972,0.37168141592920356
ROC-MDW,ROC,MDW,56,-20.232142857142858,-0.5535714285714286,0.07142857142857142
ROC-MIA,ROC,MIA,8,46.625,26.25,0.25
ROC-ORD,ROC,ORD,236,-1.2669491525423728,4.961864406779661,0.1483050847457627
ROC-PGD,ROC,PGD,15,63.4,77.2,0.13333333333333333
ROC-SFB,ROC,SFB,6,-0.3333333333333333,7.666666666666667,0.16666666666666666
ROC-TPA,ROC,TPA,15,15.066666666666666,19.6,0.4666666666666667
ROW-DFW,ROW,DFW,117,19.623931623931625,24.623931623931625,0.2222222222222222
RST-MSP,RST,MSP,155,-7.806451612903226,5.7935483870967746,0.07741935483870968
RST-ORD,RST,ORD,32,-15.375,-3.6875,0.03125
RSW-ACY,RSW,ACY,91,7.538461538461538,9.252747252747254,0.21978021978021978
RSW-ATL,RSW,ATL,637,-4.177394034536892,2.405023547880691,0.10675039246467818
RSW-AUS,RSW,AUS,27,16.22222222222222,8.407407407407407,0.2222222222222222
RSW-BDL,RSW,BDL,66,17.772727272727273,15.93939393939394,0.30303030303030304
RSW-BNA,RSW,BNA,111,7.306306306306307,10.9009009009009,0.1891891891891892
RSW-BOS,RSW,BOS,439,16.478359908883828,21.031890660592254,0.31662870159453305
RSW-BUF,RSW,BUF,56,11.321428571428571,15.303571428571429,0.25
RSW-BWI,RSW,BWI,233,3.866952789699571,8.65236051502146,0.20600858369098712
